Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG	log2FC	p_value	neg_log10_p	p_adj_fdr
Q0K616	21.32631075521472	21.344236771969495	21.22888630809621	23.025479551469545	22.956371995030462	23.06404110488302	2	3	3	3	3	3	No	No	No	No	No	No	Q0K616_CUPNH	Putative short chain dehydrogenase (EC 1.-.-.-) (SDR family oxidoreductase)	H16_A3487 E6A55_17790	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	262			oxidoreductase activity [GO:0016491]	oxidoreductase activity [GO:0016491]	GO:0016491	reh:H16_A3487	1.7154862720342052	3.5714078979419828e-06	3.793428901054721	0.00016090557770556148
Q0K664	25.83848264574079	25.7443525844666	25.586231807380248	26.677898595384978	26.756572862331485	26.86203068284219	11	11	10	11	11	11	No	No	No	No	No	No	Q0K664_CUPNH	Ferrous iron transporter B (Tfp pilus assembly protein PilN)	pilN2 H16_A3439 E6A55_17545	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	219	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		GO:0043107; GO:0043683	reh:H16_A3439	1.042478367657008	0.00032984917627902616	2.6417629521044677	0.0022815870747831214
Q0K665	23.980663575363533	24.02386392770571	23.923441516787943	24.983512454269096	25.20916951008129	25.151813651874413	5	5	6	6	8	8	No	No	No	No	No	No	Q0K665_CUPNH	Pilus assembly protein PilO	pilO2 H16_A3438 E6A55_17540	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	223	type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]	membrane [GO:0016020]	membrane [GO:0016020]; type IV pilus assembly [GO:0043683]; type IV pilus-dependent motility [GO:0043107]		GO:0016020; GO:0043107; GO:0043683	reh:H16_A3438	1.138842198789206	0.00010234311039455791	2.9728003936014753	0.0010646322221737445
Q0K666	25.443803137196067	25.27399367317243	25.119005545070536	26.27765129711231	26.31067810909242	26.39220692554679	10	12	10	14	15	13	No	No	No	No	No	No	Q0K666_CUPNH	Pilus assembly protein PilP	pilP2 H16_A3437 E6A55_17535	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	183						reh:H16_A3437	1.0479113254374965	0.00046476297052571526	2.5423955269204024	0.0028681672536248685
Q0K667	25.584374484092333	25.9235637814357	26.01656795277665	26.60600954318494	27.094721434172225	26.83440656631892	18	20	23	22	23	25	No	No	No	No	No	No	Q0K667_CUPNH	Type IV pilus biogenesis and competence protein PilQ	pilQ2 H16_A3436 E6A55_17530	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	706	establishment of competence for transformation [GO:0030420]; protein secretion [GO:0009306]	cell outer membrane [GO:0009279]	cell outer membrane [GO:0009279]; establishment of competence for transformation [GO:0030420]; protein secretion [GO:0009306]		GO:0009279; GO:0009306; GO:0030420	reh:H16_A3436	1.003543775123802	0.006496248351609429	1.7374630407903255	0.018303618666358996
Q0K672	27.7556788216748	27.71768849253879	27.79431257872531	28.86764794501296	29.06304054128756	29.073965246113055	72	82	88	106	117	108	No	No	No	No	No	No	Q0K672_CUPNH	Glutamate synthase [NADPH], Glutamate synthase amidotransferase domain (EC 1.4.1.13) (Glutamate synthase subunit alpha)	gltB1 H16_A3431 E6A55_17505	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	1601	ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]		3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase (NADPH) activity [GO:0004355]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]; ammonia assimilation cycle [GO:0019676]; glutamate biosynthetic process [GO:0006537]	3 iron, 4 sulfur cluster binding [GO:0051538]; glutamate synthase (NADPH) activity [GO:0004355]; metal ion binding [GO:0046872]; transferase activity [GO:0016740]	GO:0004355; GO:0006537; GO:0016740; GO:0019676; GO:0046872; GO:0051538	reh:H16_A3431	1.2456579464915585	6.0545418820153475e-05	3.1068745408237834	0.0007818536341810918
Q0K673	27.580529078947627	27.658074015329564	27.76309911141901	28.846361698970767	29.13454505374957	29.093951621179897	37	41	42	47	52	52	No	No	No	No	No	No	Q0K673_CUPNH	Glutamate synthase [NADPH] small chain (EC 1.4.1.13) (Glutamate synthase subunit beta)	gltD H16_A3430 E6A55_17500	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	487	glutamate biosynthetic process [GO:0006537]		glutamate synthase (NADPH) activity [GO:0004355]; iron-sulfur cluster binding [GO:0051536]; oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor [GO:0016639]; glutamate biosynthetic process [GO:0006537]	glutamate synthase (NADPH) activity [GO:0004355]; iron-sulfur cluster binding [GO:0051536]; oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor [GO:0016639]	GO:0004355; GO:0006537; GO:0016639; GO:0051536	reh:H16_A3430	1.3577187227346776	0.00020211074283538598	2.7794865409095735	0.0016615501695732395
Q0K675	20.892644705644784	20.636733879620387	20.645304441345488	23.29015409504927	23.350018583379516	23.360589811476505	3	2	2	5	5	5	No	No	No	No	No	No	Q0K675_CUPNH	Probable extra-cytoplasmic solute receptor	H16_A3428	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	340						reh:H16_A3428	2.608693154431542	7.276849256979762e-06	3.639314376283835	0.0002294487117734215
Q0K6B6	21.822810020679565	21.942210171883616	22.043749835584485	23.265461704571152	23.322736218723986	23.38900690237295	4	4	5	8	7	7	No	No	No	No	No	No	Q0K6B6_CUPNH	Amidase (EC 3.5.1.-, EC 3.5.1.4)	H16_A3386 E6A55_17280	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	473			hydrolase activity [GO:0016787]	hydrolase activity [GO:0016787]	GO:0016787	reh:H16_A3386	1.3894782658401397	4.525016032450822e-05	3.1972091176948316	0.0006350250864771129
Q0K6B9	24.840197629670055	24.60163353363717	24.75656811524675	25.88633115488335	25.92692505040049	25.890618972124717	4	5	5	8	9	9	No	No	No	No	No	No	Q0K6B9_CUPNH	DUF2846 domain-containing protein	H16_A3383 E6A55_17265	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	152						reh:H16_A3383	1.1684919662848614	8.008631177216994e-05	3.044886045758775	0.0009018077312976006
Q0K6F2	23.959545908437548	23.913972296397937	23.787103068267385	25.029120979314808	24.9499935698624	24.979407802170016	4	5	4	6	6	6	No	No	No	No	No	No	Q0K6F2_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A3350 E6A55_17090	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	332						reh:H16_A3350	1.0993003594147872	4.120660488059443e-05	3.2251504411124916	0.0005954558398339363
Q0K6H2	26.606461127389295	26.605077397275153	26.71772255402163	27.69754467828225	27.761727703758243	27.740205212932324	13	15	16	16	18	17	No	No	No	No	No	No	Q0K6H2_CUPNH	Alcohol dehydrogenase (EC 1.1.1.1) (Oxidoreductase)	H16_A3330 E6A55_16985	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	334			acryloyl-CoA reductase (NADPH) activity [GO:0043957]; alcohol dehydrogenase (NAD+) activity [GO:0004022]	acryloyl-CoA reductase (NADPH) activity [GO:0043957]; alcohol dehydrogenase (NAD+) activity [GO:0004022]	GO:0004022; GO:0043957	reh:H16_A3330	1.090072172095578	1.2864732601327835e-05	3.518786826520563	0.0003028399553489996
Q0K6J9	26.2500817528586	26.29535476065285	26.3790301877124	28.48693385059404	28.640288785652896	28.64366871077925	26	29	34	41	40	40	No	No	No	No	No	No	Q0K6J9_CUPNH	ABC transporter substrate-binding protein (ABC-type transporter, periplasmic component: PepT family)	H16_A3298 E6A55_16815	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	528	peptide transport [GO:0015833]; protein transport [GO:0015031]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]	ATP-binding cassette (ABC) transporter complex [GO:0043190]; outer membrane-bounded periplasmic space [GO:0030288]; peptide transmembrane transporter activity [GO:1904680]; peptide transport [GO:0015833]; protein transport [GO:0015031]	peptide transmembrane transporter activity [GO:1904680]	GO:0015031; GO:0015833; GO:0030288; GO:0043190; GO:1904680	reh:H16_A3298	2.2821415486007766	3.6962928539653972e-06	3.7887233720400504	0.0001626584494164716
Q0K6K1	20.085215022341945	20.03602336155782	20.726287242089924	23.642487002099124	23.6856393408162	23.72217662980504	0	0	0	2	2	2	Si	Si	Si	No	No	No	Q0K6K1_CUPNH	ABC transporter permease (ABC-type transporter, permease component: PepT family)	H16_A3296 E6A55_16805	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	310	transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]		GO:0005886; GO:0055085	reh:H16_A3296	3.4009257822435615	0.00010882357062395825	2.9544089666461146	0.0011106853239557137
Q0K6K2	24.495240577771835	24.370502308596965	24.59711697720588	26.45178086714296	26.50152874062147	26.483381071654232	12	15	14	21	22	22	No	No	No	No	No	No	Q0K6K2_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: PepT family (EC 3.6.3.23))	H16_A3295 E6A55_16800	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	332	peptide transport [GO:0015833]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015833; GO:0016887	reh:H16_A3295	1.9912769386146607	7.687578369900542e-06	3.6343344283009187	0.00023209488622561895
Q0K6K3	24.17055832885945	23.863686855887636	23.932256853481945	25.52789329225717	25.55845726727769	25.533594585895965	9	11	11	16	16	17	No	No	No	No	No	No	Q0K6K3_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: PepT family (EC 3.6.3.23))	H16_A3294 E6A55_16795	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	353	peptide transport [GO:0015833]; transmembrane transport [GO:0055085]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]; transmembrane transport [GO:0055085]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	GO:0005524; GO:0005886; GO:0015833; GO:0016887; GO:0055085	reh:H16_A3294	1.5511477024005949	7.721543276712739e-05	3.0484623359270864	0.0008944120962192255
Q0K6K4	26.33545691636039	26.206408183460333	26.14105975233152	27.314892881990595	27.330739105665305	27.386687490374538	19	23	21	24	25	25	No	No	No	No	No	No	Q0K6K4_CUPNH	ABC transporter permease (ABC-type transporter, periplasmic component)	H16_A3293 E6A55_16790	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	400						reh:H16_A3293	1.1164648752927349	5.28423939832731e-05	3.1482431541009617	0.0007108154287427382
Q0K6K9	26.084596360466666	26.135333394319037	26.171421552487327	27.111966608659657	27.15837038837599	27.158186056465777	15	16	19	21	21	21	No	No	No	No	No	No	Q0K6K9_CUPNH	Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3) (Long-chain acyl-CoA synthetase)	fadD3 H16_A3288 E6A55_16765	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	560		membrane [GO:0016020]	membrane [GO:0016020]; long-chain fatty acid-CoA ligase activity [GO:0004467]	long-chain fatty acid-CoA ligase activity [GO:0004467]	GO:0004467; GO:0016020	reh:H16_A3288	1.0123905820761294	4.323325248981678e-06	3.7519547639494135	0.00017702933422137084
Q0K6L3	27.62178403070118	27.76463353747862	28.05227988893861	30.8875227710981	31.21416996872209	31.059907462492987	14	16	16	30	30	31	No	No	No	No	No	No	Q0K6L3_CUPNH	Porin	H16_A3284 E6A55_16745	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	379	monoatomic ion transport [GO:0006811]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; monoatomic ion transport [GO:0006811]	porin activity [GO:0015288]	GO:0006811; GO:0009279; GO:0015288; GO:0046930	reh:H16_A3284	3.2409675817315886	3.326216731933538e-05	3.28465696768237	0.0005192099807761497
Q0K6V5	22.75841271409265	22.730637244735828	22.745872499021107	24.969273750194503	24.95414516884353	24.93760077873394	2	3	2	5	5	5	No	No	No	No	No	No	Q0K6V5_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A3191 E6A55_16255	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	330						reh:H16_A3191	2.208699079974135	5.532133179301422e-09	5.092903274007402	8.074148375190426e-06
Q0K6V8	22.2966090890904	22.692466793846226	22.958007716711514	23.645648531722784	23.91443022349576	23.746730919259416	4	5	5	6	6	6	No	No	No	No	No	No	Q0K6V8_CUPNH	Hypothetical membrane spanning protein	H16_A3188 E6A55_16240	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	192						reh:H16_A3188	1.1199086916099432	0.0057061327282334545	1.774935707765021	0.016790525638824046
Q0K6W4	20.379534095638117	20.451249937275996	21.12788349132784	21.958348766030728	21.47552119625919	21.689836281215378	2	1	2	3	4	2	No	No	No	No	No	No	Q0K6W4_CUPNH	Outer membrane receptor, TonB dependent	H16_A3182	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	687		cell outer membrane [GO:0009279]	cell outer membrane [GO:0009279]; siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]	siderophore uptake transmembrane transporter activity [GO:0015344]; signaling receptor activity [GO:0038023]	GO:0009279; GO:0015344; GO:0038023	reh:H16_A3182	1.0550129064211156	0.01880482999176243	1.3771042375365892	0.04196582472932304
Q0K7B6	31.468951875503187	31.340446830232615	31.28268202585368	33.85763178705571	33.88501055629391	33.930143621026325	70	74	74	95	95	97	No	No	No	No	No	No	Q0K7B6_CUPNH	ABC-type transporter, periplasmic component: HAAT family (Branched-chain amino acid ABC transporter substrate-binding protein)	livK2 H16_A3030 E6A55_15445	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	400						reh:H16_A3030	2.526901744262158	1.7729893574075438e-06	3.9706582602436473	0.00010698964333905835
Q0K7B8	24.89252139347684	24.644740014688303	24.5483793288076	27.033160882468614	26.76221894987952	26.966695170197234	3	3	3	5	5	5	No	No	No	No	No	No	Q0K7B8_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, permease component: HAAT family)	livM2 H16_A3028 E6A55_15435	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	385		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	ATP binding [GO:0005524]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0005886; GO:0015658	reh:H16_A3028	2.225478088524209	7.03351749823424e-05	3.077997298859987	0.0008356082153678931
Q0K7B9	24.192517634179534	24.28215290161072	24.2794153520579	26.105728201352836	26.301454097679407	26.211420570623027	6	7	8	13	15	15	No	No	No	No	No	No	Q0K7B9_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	livG2 H16_A3027 E6A55_15430	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	258	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]; D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; L-isoleucine transmembrane transporter activity [GO:0015188]; L-phenylalanine transmembrane transporter activity [GO:0015192]; L-valine transmembrane transporter activity [GO:0005304]	GO:0005304; GO:0005524; GO:0005886; GO:0015188; GO:0015192; GO:0015808; GO:0016887; GO:0042941; GO:1903805; GO:1903806	reh:H16_A3027	1.9548389939357058	6.7430753361528795e-06	3.639314376283835	0.0002294487117734215
Q0K7C0	26.338213034036045	26.279614977727995	26.275215737417028	28.226164682766814	28.332638406656464	28.319228657500403	13	13	12	16	17	17	No	No	No	No	No	No	Q0K7C0_CUPNH	ABC transporter ATP-binding protein (ABC-type transporter, ATPase component: HAAT family (EC 3.6.3.22))	livF2 H16_A3026 E6A55_15425	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	238	L-amino acid transport [GO:0015807]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]; L-amino acid transport [GO:0015807]	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; branched-chain amino acid transmembrane transporter activity [GO:0015658]	GO:0005524; GO:0005886; GO:0015658; GO:0015807; GO:0016887	reh:H16_A3026	1.9949959992475392	8.882068633833002e-07	4.15468330308169	7.003525220251922e-05
Q0K7E2	24.89377762133281	24.991403854198207	24.906457792565245	26.25730651471951	26.367921343368607	26.262489814218657	6	6	8	10	10	10	No	No	No	No	No	No	Q0K7E2_CUPNH	ABC transporter substrate-binding protein (ABC-type transporter, periplasmic component: HAAT family)	H16_A3003 E6A55_15310	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	388						reh:H16_A3003	1.3653594680701708	8.579352672474183e-06	3.6177321415738604	0.00024113922368519252
Q0K7G5	26.278484002017265	26.286194123493807	26.24893580014455	27.530413889018945	27.563015731756636	27.593381016321352	6	8	8	10	10	10	No	No	No	No	No	No	Q0K7G5_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_A2980 E6A55_15195	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	337						reh:H16_A2980	1.2910655704804341	4.550723345340083e-07	4.218038731654252	6.052868910884785e-05
Q0K7L9	25.237994656385656	25.108952070498525	25.167624982468265	26.27563149134592	26.206603232560425	26.216113558157044	3	3	2	3	4	4	No	No	No	No	No	No	Q0K7L9_CUPNH	TRAP transporter small permease protein	H16_A2926 E6A55_14920	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	200		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]	transmembrane transporter activity [GO:0022857]	GO:0005886; GO:0022857	reh:H16_A2926	1.0612588575703121	1.615099156857309e-05	3.4601056229664504	0.0003466525322695944
Q0K7T4	23.425304477491817	23.391735576533257	23.254788381028344	24.236708381002785	24.547270270095165	24.553820700207755	2	2	3	4	5	5	No	No	No	No	No	No	Q0K7T4_CUPNH	Acetoacetate--CoA ligase (Acetoacetyl-CoA synthetase (EC 6.2.1.16))	H16_A2860 E6A55_14590	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	676	lipid metabolic process [GO:0006629]		acetoacetate-CoA ligase activity [GO:0030729]; lipid metabolic process [GO:0006629]	acetoacetate-CoA ligase activity [GO:0030729]	GO:0006629; GO:0030729	reh:H16_A2860	1.0886569720840953	0.0007400692771100419	2.4030531141918767	0.0039531826970835215
Q0K7W0	29.077506866826187	28.924338440918024	28.9068078692326	30.99265254637139	30.862877484700498	30.931156102995836	22	21	21	32	30	28	No	No	No	No	No	No	GLYA_CUPNH	Serine hydroxymethyltransferase (SHMT) (Serine methylase) (EC 2.1.2.1)	glyA H16_A2834	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	415	glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999]	cytosol [GO:0005829]	cytosol [GO:0005829]; glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]; glycine biosynthetic process from serine [GO:0019264]; tetrahydrofolate interconversion [GO:0035999]	glycine hydroxymethyltransferase activity [GO:0004372]; pyridoxal phosphate binding [GO:0030170]	GO:0004372; GO:0005829; GO:0019264; GO:0030170; GO:0035999	reh:H16_A2834	1.9593443190303041	7.624510631889983e-06	3.6343344283009187	0.00023209488622561895
Q0K7Y3	22.922701388891255	22.98973702275805	22.888376564197035	24.567667547119445	24.579724500824355	24.611627158493857	6	6	5	13	13	12	No	No	No	No	No	No	Q0K7Y3_CUPNH	Peptidase M29	H16_A2810 E6A55_14340	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	356			metal ion binding [GO:0046872]	metal ion binding [GO:0046872]	GO:0046872	reh:H16_A2810	1.6527347435304378	8.975856634368751e-07	4.15468330308169	7.003525220251922e-05
Q0K7Y4	22.67432560248764	22.318435182756705	22.735015961299823	24.24690636963764	24.296333843754574	24.373746113746463	2	1	2	2	2	2	No	No	No	No	No	No	Q0K7Y4_CUPNH	Alpha/beta fold hydrolase (Putative peptidase, S33 family (EC 3.-.-.-))	H16_A2809 E6A55_14335	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	273		membrane [GO:0016020]	membrane [GO:0016020]; hydrolase activity [GO:0016787]	hydrolase activity [GO:0016787]	GO:0016020; GO:0016787	reh:H16_A2809	1.729736526864837	0.00021431556206263666	2.7626953760570663	0.0017270488582551095
Q0K7Y5	22.452880338865057	22.54814178441293	22.638516663611977	24.028490548213288	24.008119743734166	24.059953357480573	9	10	10	11	11	11	No	No	No	No	No	No	Q0K7Y5_CUPNH	Acyl-CoA dehydrogenase family protein (BEC protein-catalyzes hydroxylation of indole to indoxyl / Acyl-CoA dehydrogenase (EC 1.3.99.-))	H16_A2808 E6A55_14330	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	417			acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	acyl-CoA dehydrogenase activity [GO:0003995]; flavin adenine dinucleotide binding [GO:0050660]	GO:0003995; GO:0050660	reh:H16_A2808	1.4856749541793484	1.1723128457591643e-05	3.537604388471889	0.000289998406506017
Q0K7Z8	24.62459309422489	24.60446168859543	24.57977554638285	26.00634046004678	25.954768820484656	25.961771718926737	7	6	8	12	12	12	No	No	No	No	No	No	Q0K7Z8_CUPNH	Acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II (EC 6.2.1.-) (Long-chain fatty acid--CoA ligase)	H16_A2794 E6A55_14260	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	571			ATP binding [GO:0005524]; ligase activity, forming carbon-sulfur bonds [GO:0016877]	ATP binding [GO:0005524]; ligase activity, forming carbon-sulfur bonds [GO:0016877]	GO:0005524; GO:0016877	reh:H16_A2794	1.3713502234183395	3.1145875373627803e-07	4.2921117701176765	5.103736332080521e-05
Q0K817	21.359108371602225	21.89817622473721	22.36756473903576	23.864871246021114	24.375492181244507	24.032949270832304	3	1	3	3	4	4	No	No	No	No	No	No	Q0K817_CUPNH	Hypothetical membrane spanning protein (Tripartite tricarboxylate transporter permease)	H16_A2775 E6A55_14165	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	500		membrane [GO:0016020]	membrane [GO:0016020]		GO:0016020	reh:H16_A2775	2.216154454240911	0.002496812755308207	2.030586683756347	0.00931994428739726
Q0K857	24.314098474266416	24.053092537198182	23.783804335905067	25.61422020900727	25.38163351836118	25.49571466652337	5	3	3	6	6	7	No	No	No	No	No	No	Q0K857_CUPNH	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit (EC 1.14.-.-)	H16_A2735	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	356			2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; iron ion binding [GO:0005506]	2 iron, 2 sulfur cluster binding [GO:0051537]; dioxygenase activity [GO:0051213]; iron ion binding [GO:0005506]	GO:0005506; GO:0051213; GO:0051537	reh:H16_A2735	1.446857682174052	0.00098029514541858	2.315003978389873	0.004841679323041184
